INFO 2025-08-05 05:30:08,940 autoreload 49299 130619684281216 Watching for file changes with StatReloader
INFO 2025-08-05 05:32:39,678 autoreload 50225 134446674750336 Watching for file changes with StatReloader
INFO 2025-08-05 05:33:04,971 autoreload 50509 132965223025536 Watching for file changes with StatReloader
INFO 2025-08-05 05:33:53,244 autoreload 50931 128329293073280 Watching for file changes with StatReloader
INFO 2025-08-05 07:17:45,667 basehttp 50931 128329110079168 "OPTIONS /api/accounts/login/ HTTP/1.1" 200 0
ERROR 2025-08-05 07:17:46,853 subscription_manager 50931 128329110079168 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:17:46,853 subscription_manager 50931 128329110079168 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:17:46,853 subscription_manager 50931 128329110079168 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:17:47,026 views 50931 128329110079168 Successful login for phone: +966507441209
INFO 2025-08-05 07:17:47,027 basehttp 50931 128329110079168 "POST /api/accounts/login/ HTTP/1.1" 200 2497
INFO 2025-08-05 07:21:10,225 basehttp 50931 128329110079168 "OPTIONS /api/accounts/profile/ HTTP/1.1" 200 0
WARNING 2025-08-05 07:21:10,238 log 50931 128329110079168 Forbidden: /api/accounts/profile/
WARNING 2025-08-05 07:21:10,240 basehttp 50931 128329110079168 "GET /api/accounts/profile/ HTTP/1.1" 403 79
INFO 2025-08-05 07:21:10,369 basehttp 50931 128329110079168 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
WARNING 2025-08-05 07:21:10,471 log 50931 128329110079168 Unauthorized: /api/accounts/token/refresh/
WARNING 2025-08-05 07:21:10,472 basehttp 50931 128329110079168 "POST /api/accounts/token/refresh/ HTTP/1.1" 401 65
ERROR 2025-08-05 07:23:49,118 subscription_manager 50931 128329110079168 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:23:49,118 subscription_manager 50931 128329110079168 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:23:49,118 subscription_manager 50931 128329110079168 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:23:49,306 views 50931 128329110079168 Successful login for phone: +966507441209
INFO 2025-08-05 07:23:49,308 basehttp 50931 128329110079168 "POST /api/accounts/login/ HTTP/1.1" 200 2497
INFO 2025-08-05 07:23:49,419 basehttp 50931 128329110079168 "OPTIONS /api/base/dashboard/ HTTP/1.1" 200 0
INFO 2025-08-05 07:23:49,425 basehttp 50931 128329101686464 "OPTIONS /api/base/subscription-status/ HTTP/1.1" 200 0
INFO 2025-08-05 07:23:49,429 basehttp 50931 128329093293760 "OPTIONS /api/base/permissions/ HTTP/1.1" 200 0
INFO 2025-08-05 07:23:49,435 basehttp 50931 128329110079168 "OPTIONS /api/base/bookings/?page=1 HTTP/1.1" 200 0
WARNING 2025-08-05 07:23:49,458 log 50931 128329093293760 Forbidden: /api/base/subscription-status/
WARNING 2025-08-05 07:23:49,463 log 50931 128329101686464 Forbidden: /api/base/dashboard/
WARNING 2025-08-05 07:23:49,464 basehttp 50931 128329093293760 "GET /api/base/subscription-status/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:23:49,466 basehttp 50931 128329101686464 "GET /api/base/dashboard/ HTTP/1.1" 403 79
INFO 2025-08-05 07:23:49,469 basehttp 50931 128329084901056 "GET /api/base/permissions/ HTTP/1.1" 200 412
WARNING 2025-08-05 07:23:49,484 log 50931 128329110079168 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:23:49,484 basehttp 50931 128329110079168 "GET /api/base/bookings/?page=1 HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:04,349 log 50931 128329084901056 Forbidden: /api/base/subscription-status/
WARNING 2025-08-05 07:24:04,390 basehttp 50931 128329084901056 "GET /api/base/subscription-status/ HTTP/1.1" 403 79
INFO 2025-08-05 07:24:04,393 basehttp 50931 128329101686464 "GET /api/base/permissions/ HTTP/1.1" 200 412
WARNING 2025-08-05 07:24:04,356 log 50931 128329093293760 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:24:04,354 log 50931 128329110079168 Forbidden: /api/base/dashboard/
WARNING 2025-08-05 07:24:04,405 basehttp 50931 128329110079168 "GET /api/base/dashboard/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:04,406 basehttp 50931 128329093293760 "GET /api/base/bookings/?page=1 HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:13,438 log 50931 128329101686464 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:24:13,444 log 50931 128329093293760 Forbidden: /api/base/dashboard/
WARNING 2025-08-05 07:24:13,447 basehttp 50931 128329101686464 "GET /api/base/bookings/?page=1 HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:13,447 basehttp 50931 128329093293760 "GET /api/base/dashboard/ HTTP/1.1" 403 79
INFO 2025-08-05 07:24:13,448 basehttp 50931 128329084901056 "GET /api/base/permissions/ HTTP/1.1" 200 412
WARNING 2025-08-05 07:24:13,451 log 50931 128329110079168 Forbidden: /api/base/subscription-status/
WARNING 2025-08-05 07:24:13,455 basehttp 50931 128329110079168 "GET /api/base/subscription-status/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:26,521 log 50931 128329110079168 Forbidden: /api/base/dashboard/
WARNING 2025-08-05 07:24:26,523 log 50931 128329093293760 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:24:26,525 basehttp 50931 128329093293760 "GET /api/base/bookings/?page=1 HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:26,526 basehttp 50931 128329110079168 "GET /api/base/dashboard/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:24:26,535 log 50931 128329084901056 Forbidden: /api/base/subscription-status/
INFO 2025-08-05 07:24:26,536 basehttp 50931 128329101686464 "GET /api/base/permissions/ HTTP/1.1" 200 412
WARNING 2025-08-05 07:24:26,540 basehttp 50931 128329084901056 "GET /api/base/subscription-status/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:25:07,597 log 50931 128329084901056 Forbidden: /api/accounts/profile/
WARNING 2025-08-05 07:25:07,597 basehttp 50931 128329084901056 "GET /api/accounts/profile/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:25:08,004 log 50931 128329084901056 Unauthorized: /api/accounts/token/refresh/
WARNING 2025-08-05 07:25:08,005 basehttp 50931 128329084901056 "POST /api/accounts/token/refresh/ HTTP/1.1" 401 65
ERROR 2025-08-05 07:25:25,567 subscription_manager 50931 128329084901056 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:25:25,567 subscription_manager 50931 128329084901056 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:25:25,567 subscription_manager 50931 128329084901056 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:25:25,769 views 50931 128329084901056 Successful login for phone: +966507441209
INFO 2025-08-05 07:25:25,769 basehttp 50931 128329084901056 "POST /api/accounts/login/ HTTP/1.1" 200 2497
WARNING 2025-08-05 07:25:25,885 log 50931 128329093293760 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:25:25,887 log 50931 128329101686464 Forbidden: /api/base/subscription-status/
WARNING 2025-08-05 07:25:25,891 basehttp 50931 128329093293760 "GET /api/base/bookings/?page=1 HTTP/1.1" 403 79
WARNING 2025-08-05 07:25:25,897 log 50931 128329084901056 Forbidden: /api/base/dashboard/
INFO 2025-08-05 07:25:25,898 basehttp 50931 128329110079168 "GET /api/base/permissions/ HTTP/1.1" 200 412
WARNING 2025-08-05 07:25:25,898 basehttp 50931 128329101686464 "GET /api/base/subscription-status/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:25:25,899 basehttp 50931 128329084901056 "GET /api/base/dashboard/ HTTP/1.1" 403 79
INFO 2025-08-05 07:25:29,808 basehttp 50931 128329084901056 "OPTIONS /api/base/bookings/?page=1&ordering=-appointment_date%2C-appointment_time HTTP/1.1" 200 0
WARNING 2025-08-05 07:25:29,820 log 50931 128329084901056 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:25:29,822 basehttp 50931 128329084901056 "GET /api/base/bookings/?page=1&ordering=-appointment_date%2C-appointment_time HTTP/1.1" 403 79
INFO 2025-08-05 07:25:34,774 basehttp 50931 128329084901056 "OPTIONS /api/base/customers/?page=1 HTTP/1.1" 200 0
WARNING 2025-08-05 07:25:34,788 log 50931 128329084901056 Forbidden: /api/base/customers/
WARNING 2025-08-05 07:25:34,788 basehttp 50931 128329084901056 "GET /api/base/customers/?page=1 HTTP/1.1" 403 79
INFO 2025-08-05 07:25:35,973 basehttp 50931 128329084901056 "OPTIONS /api/base/services/?page=1 HTTP/1.1" 200 0
WARNING 2025-08-05 07:25:35,986 log 50931 128329084901056 Payment Required: /api/base/services/
WARNING 2025-08-05 07:25:35,986 basehttp 50931 128329084901056 "GET /api/base/services/?page=1 HTTP/1.1" 402 69
INFO 2025-08-05 07:25:36,770 basehttp 50931 128329084901056 "OPTIONS /api/base/bookings/?date_from=2025-08-03&date_to=2025-08-09&ordering=appointment_date%2Cappointment_time HTTP/1.1" 200 0
INFO 2025-08-05 07:25:36,773 basehttp 50931 128329110079168 "OPTIONS /api/base/services/?is_active=true HTTP/1.1" 200 0
INFO 2025-08-05 07:25:36,786 basehttp 50931 128329101686464 "OPTIONS /api/base/bookings/?date_from=2025-08-03&date_to=2025-08-09&ordering=appointment_date%2Cappointment_time HTTP/1.1" 200 0
WARNING 2025-08-05 07:25:36,823 log 50931 128329110079168 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:25:36,827 log 50931 128329084901056 Payment Required: /api/base/services/
WARNING 2025-08-05 07:25:36,830 basehttp 50931 128329084901056 "GET /api/base/services/?is_active=true HTTP/1.1" 402 69
WARNING 2025-08-05 07:25:36,827 basehttp 50931 128329110079168 "GET /api/base/bookings/?date_from=2025-08-03&date_to=2025-08-09&ordering=appointment_date%2Cappointment_time HTTP/1.1" 403 79
WARNING 2025-08-05 07:25:36,875 log 50931 128329101686464 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:25:36,878 basehttp 50931 128329101686464 "GET /api/base/bookings/?date_from=2025-08-03&date_to=2025-08-09&ordering=appointment_date%2Cappointment_time HTTP/1.1" 403 79
WARNING 2025-08-05 07:26:30,664 log 50931 128329101686464 Forbidden: /api/accounts/profile/
WARNING 2025-08-05 07:26:30,665 basehttp 50931 128329101686464 "GET /api/accounts/profile/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:26:31,006 log 50931 128329101686464 Unauthorized: /api/accounts/token/refresh/
WARNING 2025-08-05 07:26:31,008 basehttp 50931 128329101686464 "POST /api/accounts/token/refresh/ HTTP/1.1" 401 65
ERROR 2025-08-05 07:27:19,944 subscription_manager 50931 128329084901056 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:27:19,944 subscription_manager 50931 128329084901056 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:27:19,945 subscription_manager 50931 128329084901056 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:27:20,132 views 50931 128329084901056 Successful login for phone: +966507441209
INFO 2025-08-05 07:27:20,133 basehttp 50931 128329084901056 "POST /api/accounts/login/ HTTP/1.1" 200 2497
WARNING 2025-08-05 07:27:20,689 log 50931 128329110079168 Forbidden: /api/base/subscription-status/
WARNING 2025-08-05 07:27:20,691 log 50931 128329084901056 Forbidden: /api/base/dashboard/
WARNING 2025-08-05 07:27:20,698 basehttp 50931 128329110079168 "GET /api/base/subscription-status/ HTTP/1.1" 403 79
INFO 2025-08-05 07:27:20,700 basehttp 50931 128329101686464 "GET /api/base/permissions/ HTTP/1.1" 200 412
WARNING 2025-08-05 07:27:20,702 log 50931 128329093293760 Forbidden: /api/base/bookings/
WARNING 2025-08-05 07:27:20,704 basehttp 50931 128329093293760 "GET /api/base/bookings/?page=1 HTTP/1.1" 403 79
WARNING 2025-08-05 07:27:20,703 basehttp 50931 128329084901056 "GET /api/base/dashboard/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:28:03,508 log 50931 128329093293760 Forbidden: /api/accounts/profile/
WARNING 2025-08-05 07:28:03,521 basehttp 50931 128329093293760 "GET /api/accounts/profile/ HTTP/1.1" 403 79
WARNING 2025-08-05 07:28:03,754 log 50931 128329093293760 Unauthorized: /api/accounts/token/refresh/
WARNING 2025-08-05 07:28:03,760 basehttp 50931 128329093293760 "POST /api/accounts/token/refresh/ HTTP/1.1" 401 65
ERROR 2025-08-05 07:35:46,150 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:35:46,150 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:35:46,150 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:35:46,361 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:35:46,362 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2497
ERROR 2025-08-05 07:35:51,209 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:35:51,209 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:35:51,209 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:35:51,386 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:35:51,387 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2497
ERROR 2025-08-05 07:44:30,977 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:44:30,978 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:44:30,978 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:44:31,366 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:44:31,368 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2497
WARNING 2025-08-05 07:44:54,569 log 50931 128329093293760 Bad Request: /api/accounts/login/
WARNING 2025-08-05 07:44:54,570 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 400 124
WARNING 2025-08-05 07:45:02,053 log 50931 128329093293760 Bad Request: /api/accounts/login/
WARNING 2025-08-05 07:45:02,054 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 400 124
ERROR 2025-08-05 07:45:21,180 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:45:21,181 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:45:21,182 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:45:21,357 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:45:21,358 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2497
INFO 2025-08-05 07:45:49,040 basehttp 50931 128329101686464 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-08-05 07:45:49,879 basehttp 50931 128329101686464 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4317
INFO 2025-08-05 07:45:50,001 basehttp 50931 128329101686464 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,038 basehttp 50931 128329101686464 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,072 basehttp 50931 128329084901056 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,077 basehttp 50931 128329084901056 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,120 basehttp 50931 128329101686464 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,144 basehttp 50931 128329084901056 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,154 basehttp 50931 128329110079168 "GET /static/admin/css/rtl.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,175 basehttp 50931 128329101686464 "GET /static/admin/css/responsive_rtl.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:50,191 basehttp 50931 128329084901056 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
WARNING 2025-08-05 07:45:50,799 log 50931 128329084901056 Not Found: /favicon.ico
WARNING 2025-08-05 07:45:50,805 basehttp 50931 128329084901056 "GET /favicon.ico HTTP/1.1" 404 2683
INFO 2025-08-05 07:45:54,413 basehttp 50931 128329084901056 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-08-05 07:45:54,458 basehttp 50931 128329084901056 "GET /admin/ HTTP/1.1" 200 13240
INFO 2025-08-05 07:45:54,595 basehttp 50931 128329084901056 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-08-05 07:45:54,635 basehttp 50931 128329084901056 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-08-05 07:45:54,678 basehttp 50931 128329084901056 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-08-05 07:45:58,126 basehttp 50931 128329084901056 "GET /admin/accounts/user/ HTTP/1.1" 200 17997
INFO 2025-08-05 07:45:58,597 basehttp 50931 128329076508352 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2025-08-05 07:45:58,612 basehttp 50931 128329068115648 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-08-05 07:45:58,664 basehttp 50931 128329110079168 "GET /admin/jsi18n/ HTTP/1.1" 200 14010
INFO 2025-08-05 07:45:58,668 basehttp 50931 128328723855040 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-08-05 07:45:58,855 basehttp 50931 128329084901056 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-08-05 07:45:58,867 basehttp 50931 128329101686464 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
